DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
12/12/2019 08:50 (UTC),-64.41365814208984,120.02839660644531,0.8580261844684324,8.0
12/12/2019 09:10 (UTC),-64.41365814208984,120.02839660644531,0.9085612272691846,8.827586206896552
12/12/2019 09:30 (UTC),-64.41365814208984,120.02839660644531,1.028143022165317,8.533333333333333
12/12/2019 09:50 (UTC),-64.41365814208984,120.02839660644531,0.9882725421008556,9.142857142857142
12/12/2019 10:10 (UTC),-64.41365814208984,120.02839660644531,0.9057532779005921,9.142857142857142
12/12/2019 10:30 (UTC),-64.41365814208984,120.02839660644531,0.9937317624473134,8.533333333333333
12/12/2019 10:50 (UTC),-64.41365814208984,120.02839660644531,0.8932335221434945,7.757575757575758
12/12/2019 11:10 (UTC),-64.41365814208984,120.02839660644531,0.9047006427460196,8.827586206896552
12/12/2019 11:30 (UTC),-64.41365814208984,120.02839660644531,0.48063545215594,8.827586206896552
12/12/2019 11:50 (UTC),-64.41365814208984,120.02839660644531,0.7409391426575772,8.533333333333333
12/12/2019 12:10 (UTC),-64.41365814208984,120.02839660644531,0.845084497076697,8.827586206896552
12/12/2019 12:30 (UTC),-64.41365814208984,120.02839660644531,0.5874783510306659,8.533333333333333
12/12/2019 12:50 (UTC),-64.41365814208984,120.02839660644531,0.8206652035188351,8.827586206896552
12/12/2019 13:10 (UTC),-64.41365814208984,120.02839660644531,0.5260444954657025,8.827586206896552
12/12/2019 13:30 (UTC),-64.44381713867188,119.86785125732422,0.8629578440726928,9.481481481481481
12/12/2019 13:50 (UTC),-64.44667053222656,119.85847473144531,0.8747646114375814,8.827586206896552
12/12/2019 14:10 (UTC),-64.44950103759766,119.84882354736328,0.823214391307469,9.142857142857142
12/12/2019 14:30 (UTC),-64.44950103759766,119.84882354736328,1.1904449035519118,8.533333333333333
12/12/2019 14:50 (UTC),-64.44950103759766,119.84882354736328,1.0831699663993057,8.533333333333333
12/12/2019 15:10 (UTC),-64.44950103759766,119.84882354736328,0.7139990782139818,8.0
12/12/2019 15:30 (UTC),-64.44950103759766,119.84882354736328,1.0691253185600913,8.827586206896552
12/12/2019 15:50 (UTC),-64.44950103759766,119.84882354736328,0.6982606962683574,9.481481481481481
12/12/2019 16:10 (UTC),-64.44950103759766,119.84882354736328,1.1032219210647534,8.533333333333333
12/12/2019 16:30 (UTC),-64.44950103759766,119.84882354736328,1.2533562435772767,8.827586206896552
12/12/2019 16:50 (UTC),-64.44950103759766,119.84882354736328,1.215816133930442,9.142857142857142
12/12/2019 17:10 (UTC),-64.44950103759766,119.84882354736328,0.5803106402551247,9.142857142857142
12/12/2019 17:30 (UTC),-64.44950103759766,119.84882354736328,1.4422158606180768,8.533333333333333
12/12/2019 18:10 (UTC),-64.44950103759766,119.84882354736328,1.178848160276506,9.481481481481481
12/12/2019 19:10 (UTC),-64.49688720703125,119.7371597290039,1.458020319068051,9.481481481481481
12/12/2019 19:30 (UTC),-64.498046875,119.7299575805664,1.4632570272055208,9.481481481481481
12/12/2019 19:50 (UTC),-64.49999237060547,119.720458984375,1.805121841569887,8.827586206896552
12/12/2019 20:10 (UTC),-64.50177001953125,119.71100616455078,1.5144376991776587,8.827586206896552
12/12/2019 20:30 (UTC),-64.50333404541016,119.70084381103516,1.7557425432796154,8.827586206896552
12/12/2019 20:50 (UTC),-64.50333404541016,119.70084381103516,1.6951005615944887,8.258064516129032
12/12/2019 21:10 (UTC),-64.50611877441406,119.68057250976562,1.5223023264789806,8.827586206896552
12/12/2019 21:30 (UTC),-64.50611877441406,119.68057250976562,1.7569599640306346,8.827586206896552
12/12/2019 21:50 (UTC),-64.50611877441406,119.68057250976562,2.0663916619493703,8.258064516129032
12/12/2019 22:10 (UTC),-64.50611877441406,119.68057250976562,2.431073868350702,8.258064516129032
12/12/2019 22:30 (UTC),-64.51287841796875,119.63438415527344,1.669896587224278,9.142857142857142
12/12/2019 22:50 (UTC),-64.51446533203125,119.62295532226562,1.9164461493601714,8.827586206896552
12/12/2019 23:10 (UTC),-64.51636505126953,119.61209106445312,1.5420606416649876,8.533333333333333
12/12/2019 23:30 (UTC),-64.51636505126953,119.61209106445312,2.1130769416766277,8.827586206896552
12/12/2019 23:50 (UTC),-64.52042388916016,119.59062957763672,2.1940557499006133,8.533333333333333
13/12/2019 00:10 (UTC),-64.5226058959961,119.58090209960938,2.4824867637438266,9.846153846153847
13/12/2019 00:30 (UTC),-64.52495574951172,119.57136535644531,1.9718781093334936,8.258064516129032
13/12/2019 01:10 (UTC),-64.530029296875,119.55066680908203,4.278014164362968,25.6
13/12/2019 01:30 (UTC),-64.53237915039062,119.54035186767578,4.060097943721433,8.827586206896552
13/12/2019 01:50 (UTC),-64.53531646728516,119.53077697753906,2.3764018923775128,9.481481481481481
13/12/2019 02:10 (UTC),-64.5381088256836,119.52145385742188,3.0989029877919636,9.142857142857142
13/12/2019 02:30 (UTC),-64.54126739501953,119.51215362548828,2.2964253606940113,9.481481481481481
13/12/2019 04:10 (UTC),-64.55120849609375,119.4751205444336,4.1913933320481895,25.6
13/12/2019 04:30 (UTC),-64.55120849609375,119.4751205444336,2.3671814311892625,10.24
13/12/2019 04:50 (UTC),-64.55120849609375,119.4751205444336,2.961558745035097,9.142857142857142
13/12/2019 05:10 (UTC),-64.56118774414062,119.4303207397461,2.5438611661616317,9.846153846153847
13/12/2019 05:30 (UTC),-64.56118774414062,119.4303207397461,3.121461899879186,9.846153846153847
13/12/2019 05:50 (UTC),-64.5650634765625,119.41124725341797,2.620461451236238,9.481481481481481
13/12/2019 06:10 (UTC),-64.5673599243164,119.40145111083984,3.0752023671909092,9.481481481481481
13/12/2019 06:30 (UTC),-64.56974029541016,119.39158630371094,2.9569845868325424,9.481481481481481
13/12/2019 06:50 (UTC),-64.57177734375,119.38133239746094,3.962945617570474,10.24
13/12/2019 07:30 (UTC),-64.57177734375,119.38133239746094,3.795603703032646,25.6
13/12/2019 08:10 (UTC),-64.57757568359375,119.34242248535156,3.5432368416477082,9.846153846153847
13/12/2019 08:30 (UTC),-64.57757568359375,119.34242248535156,4.263333382693889,9.481481481481481
13/12/2019 08:50 (UTC),-64.57757568359375,119.34242248535156,4.0159005097178895,9.846153846153847
13/12/2019 09:10 (UTC),-64.57927703857422,119.313232421875,5.57432188000349,9.481481481481481
13/12/2019 09:30 (UTC),-64.57927703857422,119.313232421875,4.12001662779793,10.666666666666666
13/12/2019 09:50 (UTC),-64.57927703857422,119.313232421875,8.470307701937987,23.272727272727273
13/12/2019 10:10 (UTC),-64.57913970947266,119.28336334228516,4.263324422829167,9.846153846153847
13/12/2019 10:30 (UTC),-64.57914733886719,119.27104187011719,3.9486188147477317,8.827586206896552
13/12/2019 10:50 (UTC),-64.57914733886719,119.27104187011719,6.783918222633207,25.6
13/12/2019 11:50 (UTC),-64.58002471923828,119.24309539794922,3.9698513540510767,11.130434782608695
13/12/2019 12:10 (UTC),-64.58318328857422,119.1947021484375,4.433683879249704,10.666666666666666
13/12/2019 12:30 (UTC),-64.58318328857422,119.1947021484375,3.855084609143039,9.481481481481481
13/12/2019 12:50 (UTC),-64.58695220947266,119.1595458984375,3.24415298879778,10.666666666666666
13/12/2019 14:30 (UTC),-64.58695220947266,119.1595458984375,3.858583986242685,11.130434782608695
13/12/2019 15:10 (UTC),-64.58695220947266,119.1595458984375,4.376215237073065,10.24
13/12/2019 15:30 (UTC),-64.58695220947266,119.1595458984375,3.9944723254377132,10.24
13/12/2019 15:50 (UTC),-64.58695220947266,119.1595458984375,3.4251913712366977,10.24
13/12/2019 16:10 (UTC),-64.58695220947266,119.1595458984375,2.8229458511699983,9.142857142857142
