time,lat,lon,moments,bin,psd
63,-62.12329,122.00219,"[13.63738, 1.176878, 0.103163, 0.009158, 0.000822, 7.5e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001537, 0.005533, 0.013153, 0.041139, 0.047361, 0.047995, 0.151311, 0.296612, 0.280542, 0.142878, 0.246459, 0.924836, 0.424891, 1.431445, 1.729043, 2.566867, 3.433547, 1.458556, 1.152092, 3.48535, 4.431365, 6.804652, 6.37273, 5.731799, 3.088987, 0.663395, 3.398331, 1.992022, 1.184004, 0.247945, 0.221611, 0.317038, 0.177369, 0.064901, 0.100599, 0.027512, 0.012485, 0.008883, 0.012716, 0.008719, 0.000614, 0.000264, 0.00032, 0.000278, 0.000174, 0.000397, 0.000203, 0.000215, 0.000275, 0.00014, 3.8e-05, 3e-05, 1.6e-05, 4e-06, 6e-06]"
66,-62.12277,122.05507,"[14.597166, 1.201718, 0.100325, 0.008481, 0.000726, 6.3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002205, 0.026098, 0.039596, 0.042416, 0.086797, 0.031303, 0.164012, 0.111209, 0.637286, 0.326745, 0.190817, 0.61482, 0.833473, 1.847612, 2.864968, 7.44535, 3.406147, 7.223459, 2.254053, 5.919775, 2.056587, 4.148103, 3.139197, 1.978722, 1.373621, 0.813663, 0.310635, 0.538709, 1.533275, 0.4692, 0.170564, 0.287074, 0.143264, 0.083343, 0.05978, 0.052804, 0.031823, 0.023969, 0.008756, 0.004859, 0.000871, 0.00044, 0.000279, 0.000594, 0.000551, 0.000602, 0.00039, 0.000371, 0.000222, 0.000148, 4.1e-05, 1.6e-05, 1.4e-05, 7e-06, 8e-06]"
69,-62.10846,122.06864,"[12.073883, 1.0194, 0.087553, 0.007635, 0.000676, 6.1e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.0023, 0.018964, 0.060638, 0.025831, 0.041024, 0.10286, 0.096159, 0.173073, 0.248435, 0.337159, 0.358329, 1.181767, 0.75095, 0.615618, 1.86323, 4.44906, 1.710063, 4.812294, 2.887674, 3.409896, 3.480341, 1.763226, 1.812491, 2.511876, 5.106249, 1.821314, 1.566067, 0.408368, 0.441687, 0.594191, 0.871584, 0.754271, 0.216953, 0.096568, 0.074197, 0.055377, 0.017155, 0.005974, 0.006139, 0.004292, 0.001016, 0.000285, 0.000941, 0.000825, 0.000893, 0.001782, 0.001537, 0.000984, 0.000694, 0.000356, 0.00012, 5.9e-05, 1.7e-05, 6e-06, 6e-06]"
72,-62.10194,122.02767,"[15.355358, 1.285166, 0.109752, 0.009529, 0.00084, 7.5e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002937, 0.028859, 0.066253, 0.015338, 0.310127, 0.474922, 0.516571, 0.27021, 0.240174, 0.660576, 0.123559, 1.198336, 1.159954, 1.390517, 2.763958, 2.971384, 0.765561, 9.350326, 0.37492, 1.327343, 6.160913, 8.070305, 1.093514, 5.628857, 2.116645, 1.03688, 4.545447, 1.267905, 0.385674, 0.563608, 0.288351, 0.339157, 0.231569, 0.227346, 0.042651, 0.028177, 0.0208, 0.028337, 0.011101, 0.009232, 0.001775, 0.001356, 0.000651, 0.000962, 0.001066, 0.000957, 0.001349, 0.001045, 0.000863, 0.000451, 0.000155, 3.3e-05, 1.7e-05, 1.2e-05, 9e-06]"
75,-62.12127,122.00268,"[12.541802, 1.047695, 0.089468, 0.007779, 0.000687, 6.2e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002539, 0.012238, 0.073634, 0.184306, 0.279564, 0.202226, 0.345193, 0.675726, 0.386513, 0.263018, 0.217626, 0.448524, 1.371143, 0.946665, 2.550419, 2.248481, 2.876564, 1.552679, 2.24003, 2.5023, 2.821073, 6.142093, 4.2268, 4.166538, 2.702459, 1.82181, 1.143194, 1.047831, 0.544889, 0.794056, 0.119181, 0.189439, 0.170051, 0.133029, 0.132463, 0.112923, 0.01261, 0.028241, 0.014452, 0.008856, 0.004574, 0.001012, 0.000998, 0.000819, 0.000911, 0.00091, 0.000562, 0.000736, 0.001465, 0.000679, 0.000198, 7.3e-05, 2.4e-05, 1e-05, 7e-06]"
78,-62.13781,122.02845,"[8.116193, 0.65261, 0.053709, 0.004506, 0.000385, 3.3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002259, 0.016084, 0.054814, 0.045019, 0.146842, 0.188261, 0.65416, 0.41945, 0.331002, 0.091294, 1.079381, 0.254615, 0.590314, 0.559843, 1.094317, 1.330851, 2.352456, 3.209222, 2.252492, 1.87846, 3.849619, 0.858692, 1.539662, 1.241737, 0.734489, 0.424347, 0.769687, 0.354309, 0.408383, 0.139124, 0.062278, 0.149603, 0.094834, 0.153502, 0.03571, 0.02277, 0.015141, 0.006665, 0.007528, 0.006072, 0.000769, 0.000641, 0.000321, 0.000424, 0.00041, 0.000586, 0.000677, 0.00067, 0.000734, 0.000562, 0.000313, 8.3e-05, 2.1e-05, 9e-06, 7e-06]"
81,-62.13016,122.04916,"[13.901786, 1.148629, 0.09636, 0.008186, 0.000704, 6.1e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001534, 0.006854, 0.006782, 0.030798, 0.046122, 0.158172, 0.287611, 0.499411, 0.887138, 0.187828, 0.295968, 0.754476, 0.811935, 1.258462, 3.098295, 1.03688, 7.058997, 3.508968, 1.591269, 5.5037, 5.52123, 6.995309, 3.206955, 0.874669, 2.869141, 0.464948, 0.561826, 0.285665, 0.384935, 0.589684, 0.121703, 0.100134, 0.072864, 0.055628, 0.062454, 0.028262, 0.016824, 0.012771, 0.002048, 0.001436, 0.000454, 0.00056, 0.000683, 0.001374, 0.000911, 0.000576, 0.000811, 0.000859, 0.000867, 0.000528, 0.000276, 8.6e-05, 2.8e-05, 2.6e-05, 1.9e-05]"
84,-62.12003,122.01606,"[10.276539, 0.825553, 0.067567, 0.005625, 0.000476, 4.1e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002079, 0.011624, 0.030494, 0.029439, 0.042359, 0.085797, 0.259544, 0.645166, 0.400534, 0.684235, 0.707012, 0.912355, 1.140334, 1.626644, 3.044382, 2.576989, 1.483325, 5.812348, 1.98161, 1.228372, 1.969745, 3.377197, 1.302161, 0.67465, 0.250376, 0.656722, 0.967925, 0.554649, 0.913099, 0.580345, 0.177616, 0.126078, 0.212343, 0.021501, 0.008297, 0.006632, 0.013641, 0.00597, 0.004273, 0.003379, 0.000962, 0.000542, 0.000485, 0.000749, 0.000932, 0.000321, 0.000556, 0.000607, 0.00046, 0.000292, 0.000147, 8.2e-05, 2.2e-05, 3.3e-05, 2.2e-05]"
87,-62.14044,121.95719,"[9.454929, 0.761371, 0.062628, 0.005244, 0.000446, 3.8e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.006548, 0.05047, 0.067023, 0.067228, 0.020229, 0.140826, 0.337558, 0.107291, 1.243137, 0.535166, 1.444244, 0.914127, 0.709787, 0.538093, 0.813923, 0.282242, 3.421836, 1.325948, 2.412951, 3.441925, 4.379105, 3.007367, 2.803233, 1.250559, 0.439967, 0.612553, 0.059845, 0.380771, 0.70709, 0.151151, 0.058187, 0.132089, 0.044095, 0.009347, 0.015662, 0.018631, 0.003531, 0.004802, 0.004036, 0.001689, 0.000331, 0.000317, 0.000366, 0.000494, 0.000294, 0.00023, 0.000107, 0.00011, 8.6e-05, 4.6e-05, 3.5e-05, 2.1e-05, 2.4e-05, 1.9e-05, 1.1e-05]"
90,-62.18124,121.9478,"[4.432756, 0.360728, 0.030108, 0.002565, 0.000223, 2e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00628, 0.032462, 0.033701, 0.036722, 0.07494, 0.046316, 0.055366, 0.075575, 0.143675, 0.662788, 0.186827, 0.771896, 0.248932, 0.663891, 0.319888, 0.702857, 1.178001, 0.505971, 0.321255, 0.845124, 1.231882, 3.02024, 0.404216, 0.701186, 0.903606, 0.876356, 0.726527, 0.145763, 0.06873, 0.081145, 0.099789, 0.062677, 0.040151, 0.015004, 0.023873, 0.002698, 0.006664, 0.001913, 0.000695, 0.000617, 0.000265, 0.0002, 8.5e-05, 0.000399, 0.000572, 0.000324, 0.000244, 0.000215, 0.000302, 0.000172, 2.6e-05, 8e-06, 4e-06, 2e-06, 1e-06]"
93,-62.20725,121.97077,"[3.548919, 0.271627, 0.02137, 0.00172, 0.000141, 1.2e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.012344, 0.038771, 0.022954, 0.027916, 0.046831, 0.056074, 0.067674, 0.201437, 0.255245, 0.189047, 0.230915, 0.922066, 0.861029, 0.696815, 0.405044, 0.213154, 0.659583, 1.793906, 0.952914, 0.26194, 0.733787, 0.368274, 0.178772, 0.43222, 0.199311, 0.381739, 0.216318, 0.136344, 0.045716, 0.096079, 0.040398, 0.024103, 0.012367, 0.011388, 0.003697, 0.003243, 0.000729, 0.002113, 0.000816, 0.000447, 0.000362, 0.000248, 0.000631, 0.000369, 0.000216, 0.000288, 0.000122, 0.000152, 0.000139, 4.7e-05, 5.8e-05, 5e-06, 5e-06, 3e-06, 2e-06]"
96,-62.21391,121.98015,"[2.950002, 0.214591, 0.01628, 0.001279, 0.000104, 9e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.009985, 0.072669, 0.06557, 0.101859, 0.050389, 0.21759, 0.204242, 0.088758, 0.352437, 0.454667, 0.392704, 0.224412, 0.321475, 0.357539, 0.420836, 0.491277, 0.344474, 0.639042, 0.344048, 0.875652, 0.227859, 0.513505, 0.265275, 0.225159, 0.241223, 0.151501, 0.274266, 0.039172, 0.079324, 0.016992, 0.027115, 0.008719, 0.003782, 0.004354, 0.003559, 0.001759, 0.000581, 0.001015, 0.000882, 0.000406, 0.000209, 0.000117, 0.000219, 0.000207, 0.000142, 0.000145, 5.3e-05, 0.000105, 0.000199, 0.000436, 0.00076, 0.000201, 2.3e-05, 6e-06, 2e-06]"
99,-62.2252,121.93242,"[2.803156, 0.191985, 0.013655, 0.001006, 7.7e-05, 6e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.01488, 0.039434, 0.255985, 0.123793, 0.078236, 0.093714, 0.267899, 0.767069, 0.228421, 0.571628, 0.617309, 0.353382, 0.209867, 0.492157, 0.327291, 0.225984, 0.166448, 0.166598, 0.210544, 0.151182, 0.237619, 0.601669, 0.051169, 0.059386, 0.16348, 0.141392, 0.060208, 0.060803, 0.04882, 0.03153, 0.013471, 0.00899, 0.010994, 0.004556, 0.001779, 0.001332, 0.00089, 0.00052, 0.000498, 0.000322, 0.000424, 0.000331, 0.000153, 0.000149, 0.000154, 7.8e-05, 4.3e-05, 5.1e-05, 8.5e-05, 9.2e-05, 3.1e-05, 1e-05, 1.3e-05, 5e-06, 3e-06]"
102,-62.25715,121.90342,"[2.703113, 0.180395, 0.012439, 0.000882, 6.4e-05, 5e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.009762, 0.050625, 0.052056, 0.172132, 0.159705, 0.258053, 0.392573, 0.325062, 0.50483, 0.423696, 0.486883, 0.67403, 0.638186, 0.416902, 0.357768, 0.156802, 0.106965, 0.171326, 0.168196, 0.13548, 0.085901, 0.029546, 0.049166, 0.082867, 0.088798, 0.054163, 0.046806, 0.075934, 0.023946, 0.018766, 0.008588, 0.014186, 0.005592, 0.001335, 0.001732, 0.000816, 0.000857, 0.000587, 0.000448, 0.000346, 0.000109, 0.000117, 0.000189, 7.2e-05, 4.1e-05, 3.1e-05, 1.6e-05, 1.2e-05, 9e-06, 8e-06, 6e-06, 5e-06, 2e-06, 2e-06, 1e-06]"
105,-62.2765,121.91174,"[1.72368, 0.107229, 0.006921, 0.000459, 3.1e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.013218, 0.065617, 0.111364, 0.174423, 0.099602, 0.105794, 0.073416, 0.220508, 0.739432, 0.144268, 0.457924, 0.217168, 0.342726, 0.101242, 0.253477, 0.078736, 0.054019, 0.045462, 0.029339, 0.048159, 0.018528, 0.002616, 0.004935, 0.011018, 0.00282, 0.003975, 0.00086, 0.000937, 0.000504, 0.000109, 0.000591, 0.00019, 6.7e-05, 2.6e-05, 9.9e-05, 2.8e-05, 4e-05, 4.7e-05, 0.000101, 5.5e-05, 4.3e-05, 6.7e-05, 1.9e-05, 4e-06, 4e-06, 8e-06, 8e-06, 4e-06, 3e-06, 3e-06, 2e-06, 2e-06, 3e-06, 2e-06, 1e-06]"
108,-62.26336,121.91528,"[1.729321, 0.10997, 0.007167, 0.000475, 3.2e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003446, 0.032103, 0.043055, 0.050956, 0.140747, 0.149908, 0.199833, 0.190145, 0.793272, 0.35913, 0.323364, 0.357452, 0.509234, 0.108246, 0.160013, 0.095767, 0.037079, 0.010194, 0.002911, 0.001478, 0.001482, 0.001663, 0.003354, 0.000907, 0.000561, 0.000122, 5.8e-05, 9.5e-05, 2.5e-05, 3.3e-05, 3e-05, 5e-05, 5.2e-05, 1.3e-05, 1.9e-05, 2.3e-05, 4.8e-05, 3.4e-05, 2.1e-05, 2e-05, 3.3e-05, 3.5e-05, 2.1e-05, 8e-06, 5e-06, 7e-06, 6e-06, 4e-06, 3e-06, 3e-06, 5e-06, 5e-06, 4e-06, 2e-06, 2e-06]"
111,-62.24239,121.86568,"[0.969219, 0.055094, 0.003379, 0.000217, 1.4e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.0072, 0.019741, 0.037561, 0.074313, 0.148292, 0.099446, 0.045532, 0.072341, 0.189107, 0.160751, 0.080278, 0.185069, 0.175983, 0.076164, 0.099983, 0.037891, 0.056518, 0.002825, 0.014854, 0.003534, 0.003604, 0.001935, 0.000388, 0.000121, 0.000242, 0.000208, 4.4e-05, 6.9e-05, 5.4e-05, 0.000103, 3.7e-05, 3.3e-05, 3.4e-05, 2.5e-05, 1.7e-05, 7e-06, 2.6e-05, 2.1e-05, 2.7e-05, 2.7e-05, 1.5e-05, 2.7e-05, 2.2e-05, 1.9e-05, 1.6e-05, 9e-06, 9e-06, 8e-06, 6e-06, 9e-06, 5e-06, 3e-06, 4e-06, 3e-06, 4e-06]"
114,-62.23706,121.80439,"[0.61793, 0.029316, 0.001572, 9.2e-05, 6e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.005198, 0.011715, 0.01844, 0.05664, 0.05523, 0.037928, 0.086269, 0.077571, 0.096925, 0.042697, 0.03229, 0.062351, 0.031738, 0.011401, 0.008154, 0.011732, 0.00643, 0.002528, 0.002957, 0.000748, 0.000513, 0.000191, 0.000274, 0.000314, 0.000146, 4.7e-05, 4e-05, 0.000175, 3.1e-05, 4.4e-05, 4e-05, 3.8e-05, 0.000109, 4.7e-05, 3.8e-05, 4.4e-05, 5.1e-05, 0.000106, 0.000105, 5.3e-05, 3.5e-05, 3.5e-05, 2.9e-05, 3.1e-05, 1.1e-05, 2e-05, 3e-05, 1.6e-05, 8e-06, 8e-06, 9e-06, 7e-06, 6e-06, 4e-06, 3e-06]"
117,-62.22915,121.80435,"[0.402434, 0.016617, 0.000798, 4.4e-05, 3e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.006739, 0.006578, 0.007588, 0.025328, 0.006618, 0.009973, 0.01528, 0.03551, 0.020388, 0.029009, 0.035768, 0.01895, 0.029715, 0.012375, 0.004079, 0.00231, 0.000892, 0.000545, 0.000975, 0.000211, 0.000252, 0.000428, 0.000138, 0.000149, 0.000221, 3.3e-05, 4.9e-05, 0.000148, 0.0001, 6.1e-05, 9.4e-05, 0.000106, 4.4e-05, 1.9e-05, 4.5e-05, 6e-06, 4e-05, 4.2e-05, 3.4e-05, 2.9e-05, 2.5e-05, 5e-05, 2.4e-05, 4.5e-05, 4.2e-05, 2.3e-05, 2.2e-05, 2.9e-05, 2.1e-05, 1.9e-05, 1e-05, 1.3e-05, 7e-06, 8e-06, 2e-06]"
