time,lat,lon,moments,bin,psd
783,-61.89934,128.05799,"[16.69165, 1.293028, 0.106194, 0.009152, 0.000822, 7.7e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.053955, 0.873018, 0.66227, 0.581145, 0.766421, 0.194093, 0.053413, 0.667176, 0.818156, 1.081982, 0.27813, 0.898837, 1.305458, 2.808045, 1.038592, 1.470776, 2.896004, 3.500508, 2.028805, 1.206242, 2.17165, 4.09918, 3.525798, 3.483666, 3.01389, 2.13814, 0.990132, 1.307825, 0.78774, 1.208595, 1.888096, 1.16501, 1.631206, 0.506304, 0.291307, 0.083397, 0.103491, 0.157294, 0.359521, 0.161586, 0.027642, 0.008808, 0.003238, 0.00029, 0.000152, 0.000192, 0.0003, 0.000411, 0.00063, 0.001229, 0.002414, 0.0038, 0.004139, 0.001972, 0.000566]"
786,-61.89317,128.03207,"[31.980461, 2.476892, 0.202915, 0.01748, 0.001575, 0.000148]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.048987, 0.199159, 2.771562, 4.865455, 1.286047, 2.130858, 0.367121, 0.826662, 1.558744, 0.608051, 2.377325, 4.3011, 2.809144, 3.180264, 5.819052, 6.025938, 2.119221, 2.719172, 1.637965, 1.740763, 2.470855, 5.794811, 7.541519, 4.641972, 4.294371, 1.516648, 1.915249, 9.087706, 1.567973, 4.613779, 2.289604, 1.719961, 2.953117, 1.518465, 1.123161, 0.831299, 0.325157, 0.384827, 0.339547, 0.195509, 0.053589, 0.02923, 0.004121, 0.001755, 0.000928, 0.000683, 0.000636, 0.000968, 0.001824, 0.004396, 0.001933, 0.004964, 0.005059, 0.005458, 0.001321]"
789,-61.87517,127.98391,"[44.895378, 3.342143, 0.262882, 0.021804, 0.001901, 0.000174]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.037378, 1.497875, 1.492756, 2.47907, 2.847222, 9.26174, 8.738371, 3.648443, 3.407477, 0.864795, 0.562234, 1.315634, 8.15974, 3.347221, 1.921091, 2.496455, 9.580267, 3.853643, 1.370975, 5.251853, 2.40067, 10.049399, 5.30918, 4.332473, 9.395517, 1.624926, 4.57391, 4.240776, 3.981185, 2.063371, 2.216587, 1.335235, 3.492726, 0.913765, 2.531685, 0.820674, 1.082371, 0.134668, 0.13351, 0.156444, 0.067385, 0.035158, 0.006756, 0.001894, 0.001056, 0.000682, 0.001419, 0.00137, 0.001312, 0.002024, 0.002099, 0.00597, 0.007364, 0.00549, 0.001172]"
792,-61.85643,127.942,"[48.889828, 3.38187, 0.246086, 0.01887, 0.001527, 0.000131]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.02328, 2.331194, 5.823909, 5.671529, 7.458619, 4.124924, 3.948213, 8.419551, 2.625058, 3.653862, 0.718025, 4.418698, 5.450354, 4.953209, 1.739435, 3.018161, 9.44776, 6.222661, 4.244323, 6.329416, 6.19275, 4.195642, 1.519739, 1.525774, 1.233382, 6.51132, 2.219834, 0.583881, 0.546332, 2.431736, 3.254321, 0.760959, 0.220492, 0.292712, 0.24459, 0.798981, 0.1697, 0.298912, 0.217825, 0.146238, 0.063783, 0.021351, 0.004305, 0.002581, 0.00118, 0.000603, 0.001448, 0.000923, 0.003159, 0.004362, 0.012458, 0.006768, 0.00765, 0.002995, 0.002239]"
795,-61.84197,127.91517,"[42.403465, 3.018813, 0.22555, 0.017733, 0.00147, 0.000129]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.022687, 0.759922, 1.170234, 3.117206, 9.211429, 4.777462, 3.647526, 3.666676, 6.064538, 3.75251, 5.235961, 6.068904, 4.179781, 2.583647, 2.615181, 3.446721, 5.888564, 3.406689, 7.716377, 3.830071, 3.706597, 2.773665, 1.871913, 1.689963, 2.987966, 1.634228, 3.042307, 4.188947, 1.186159, 0.339159, 0.814191, 2.1012, 1.394986, 1.373593, 1.157952, 1.067178, 0.69885, 0.24896, 0.272215, 0.199025, 0.138155, 0.011769, 0.007192, 0.003807, 0.003437, 0.002026, 0.001677, 0.001526, 0.001677, 0.001607, 0.002751, 0.003715, 0.003105, 0.003432, 0.002035]"
798,-61.82792,127.91263,"[46.381012, 3.36995, 0.255962, 0.02036, 0.001699, 0.000149]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.017266, 0.832528, 0.641727, 1.454051, 7.65117, 5.385213, 7.212391, 7.346195, 2.582437, 1.324775, 8.013047, 7.141717, 4.105707, 6.180089, 1.858622, 2.748807, 8.669761, 7.335758, 6.635232, 3.065154, 1.704542, 1.870416, 5.192591, 7.398874, 5.774931, 2.048661, 2.270623, 1.670002, 1.240021, 1.164751, 0.771004, 1.013374, 0.768615, 1.561793, 0.666358, 2.295745, 1.054711, 0.228306, 0.20083, 0.400981, 0.102758, 0.03653, 0.004056, 0.002681, 0.002828, 0.001618, 0.0008, 0.001281, 0.002098, 0.002424, 0.002147, 0.001828, 0.002077, 0.001813, 0.001322]"
801,-61.80938,127.92293,"[59.509937, 4.299119, 0.321371, 0.024947, 0.002019, 0.000171]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.012481, 0.075208, 0.303905, 0.470344, 2.929832, 10.276747, 11.208451, 3.482316, 5.47247, 12.571195, 23.040468, 4.592925, 6.036346, 1.628137, 11.689617, 12.391398, 5.472922, 3.431446, 2.285472, 1.848825, 5.816306, 3.465628, 4.926467, 2.841763, 2.123626, 3.360489, 3.356331, 5.857755, 3.379586, 1.69825, 1.400493, 0.706408, 2.48392, 0.414363, 1.15663, 0.250992, 0.465119, 0.05801, 0.201677, 0.256653, 0.081348, 0.024559, 0.0154, 0.003547, 0.001202, 0.001006, 0.000959, 0.001453, 0.001906, 0.002691, 0.001797, 0.001391, 0.003018, 0.002641, 0.002772]"
804,-61.80385,127.89353,"[72.905586, 5.734711, 0.46606, 0.03905, 0.003371, 0.0003]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.015511, 0.188817, 0.380528, 0.254682, 1.543832, 12.687708, 2.817803, 4.529665, 5.902884, 1.622268, 3.49799, 8.452315, 6.112, 16.041792, 8.517955, 22.669281, 5.981386, 3.660842, 16.866714, 16.219582, 28.922985, 7.814129, 10.558308, 2.38528, 6.764189, 10.877176, 7.93827, 4.656557, 1.311286, 1.148256, 7.106346, 4.465501, 0.653372, 1.022413, 0.652151, 0.472644, 0.56158, 0.62081, 0.319592, 0.331925, 0.258528, 0.04799, 0.022079, 0.007431, 0.001904, 0.004158, 0.008053, 0.004843, 0.00322, 0.002904, 0.005667, 0.002802, 0.003746, 0.005658, 0.001774]"
807,-61.81815,127.85124,"[69.188362, 5.533901, 0.455706, 0.038638, 0.003378, 0.000306]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.004789, 0.153093, 0.468404, 1.101454, 0.692931, 2.014407, 0.418362, 3.584307, 5.03628, 10.042341, 12.993068, 6.297468, 8.718702, 10.355127, 12.933616, 7.542687, 10.418039, 19.728437, 20.801188, 7.637316, 15.066696, 9.583412, 7.811743, 9.12309, 4.839784, 6.456396, 3.393689, 5.891626, 5.434479, 6.896779, 5.898497, 3.238165, 0.610168, 0.7053, 0.999461, 0.542742, 0.134585, 1.007235, 1.018092, 0.900758, 0.356309, 0.102338, 0.033042, 0.009609, 0.002563, 0.003125, 0.004734, 0.004975, 0.004209, 0.004234, 0.006096, 0.004713, 0.004311, 0.004895, 0.003486]"
810,-61.84535,127.7968,"[79.670425, 6.292284, 0.510454, 0.042496, 0.003632, 0.00032]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.010268, 0.392191, 0.444196, 0.651219, 0.75003, 0.643548, 5.928685, 9.826467, 6.58407, 6.174117, 2.539668, 8.335924, 19.327793, 19.31181, 5.721769, 9.169486, 14.683275, 18.573366, 16.515057, 15.118037, 24.087038, 14.10407, 13.227535, 2.241615, 5.434098, 9.7465, 10.468164, 5.363438, 3.27684, 2.122683, 1.060808, 1.138085, 0.726764, 0.947072, 1.577326, 1.323223, 0.443714, 0.399901, 0.766402, 0.468343, 0.22094, 0.08699, 0.031144, 0.006369, 0.005708, 0.010118, 0.004286, 0.003923, 0.005686, 0.003069, 0.002719, 0.005244, 0.001792, 0.00233, 0.001672]"
813,-61.88689,127.72381,"[46.214329, 3.743078, 0.313586, 0.027128, 0.002425, 0.000225]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.005838, 0.047968, 0.131858, 0.26007, 1.067042, 1.561602, 1.858701, 5.810381, 2.747396, 1.04572, 4.442395, 6.290554, 2.397624, 9.695167, 10.090266, 5.083374, 8.406872, 9.764769, 8.004395, 5.772657, 3.998974, 10.778682, 4.249525, 18.65844, 6.167282, 3.305062, 6.424056, 3.30059, 3.039151, 3.008873, 1.336484, 1.400488, 0.868569, 1.361633, 0.440277, 0.685961, 0.869328, 0.823764, 1.062292, 0.881223, 0.432638, 0.307184, 0.035581, 0.021025, 0.007578, 0.000776, 0.001347, 0.001718, 0.001165, 0.00256, 0.001335, 0.002401, 0.002683, 0.002844, 0.00096]"
816,-61.92174,127.72697,"[44.802746, 3.71045, 0.319831, 0.02866, 0.002674, 0.000261]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.006171, 0.169954, 0.165596, 0.517276, 0.456496, 1.044633, 1.477749, 4.328538, 1.96852, 4.684466, 4.025702, 6.923094, 3.069236, 4.349539, 5.390367, 3.898159, 7.934383, 12.716288, 9.302164, 13.272447, 7.477943, 2.058138, 10.468639, 2.350178, 5.03311, 8.148704, 3.212669, 3.585807, 0.713498, 3.157915, 4.835282, 4.120559, 2.921981, 1.688964, 3.414086, 4.280357, 1.208857, 2.28696, 1.624537, 1.071708, 0.602021, 0.38823, 0.11312, 0.025885, 0.007005, 0.003144, 0.002734, 0.002378, 0.001798, 0.004028, 0.00321, 0.002942, 0.004912, 0.014131, 0.007838]"
819,-61.91995,127.83132,"[52.164951, 4.271289, 0.371155, 0.034093, 0.003332, 0.000356]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.047478, 0.035393, 0.085798, 0.149078, 0.385223, 0.850505, 1.088648, 1.866575, 8.35135, 8.400806, 13.349847, 2.134018, 11.114665, 3.250398, 5.853383, 5.604744, 4.265385, 2.235332, 12.397288, 3.687719, 2.670519, 10.814043, 5.312185, 3.978191, 3.783183, 5.485004, 5.680991, 3.765365, 3.350816, 5.393983, 9.601053, 8.96491, 5.532083, 2.78848, 4.91191, 3.444225, 5.446128, 3.06231, 1.081345, 1.177189, 1.21417, 0.493958, 0.20216, 0.045695, 0.010096, 0.005379, 0.002398, 0.001859, 0.001745, 0.002236, 0.005466, 0.009782, 0.006049, 0.006657, 0.003488]"
822,-61.90864,127.91817,"[77.897247, 6.836708, 0.633464, 0.061353, 0.006211, 0.000666]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.018786, 0.121506, 0.115386, 0.767859, 1.000662, 2.436451, 0.775488, 3.505935, 4.248933, 7.465589, 5.943503, 3.300456, 4.223986, 7.802868, 12.218596, 5.550098, 6.127554, 12.886606, 15.499942, 6.621346, 9.98721, 6.029561, 7.265898, 6.638258, 23.539139, 23.989471, 5.188424, 11.855933, 7.970481, 2.494379, 20.715826, 10.101382, 14.618342, 26.309616, 10.719099, 8.284463, 3.882432, 5.382423, 6.299265, 3.608346, 0.982556, 0.516429, 0.24314, 0.127561, 0.021424, 0.007236, 0.012922, 0.008707, 0.002733, 0.006971, 0.010409, 0.018436, 0.018452, 0.010733, 0.006524]"
825,-61.91573,127.99176,"[135.797516, 11.763643, 1.067524, 0.100236, 0.009764, 0.001006]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.05548, 0.063788, 0.355086, 0.134211, 0.931924, 1.211988, 1.046831, 1.775978, 7.299502, 10.274652, 3.177164, 1.739818, 4.864832, 10.189469, 25.609428, 17.304308, 16.726795, 14.164512, 7.925402, 34.901356, 13.947648, 42.344856, 45.792553, 39.424301, 30.306444, 50.730507, 31.509314, 24.690525, 12.221967, 7.365592, 6.045489, 17.876854, 9.815806, 11.761278, 6.448679, 2.707706, 2.910515, 4.233521, 2.741903, 4.634111, 1.020264, 0.930011, 0.469667, 0.263485, 0.089173, 0.030079, 0.021437, 0.015852, 0.013235, 0.021343, 0.019941, 0.025273, 0.010689, 0.011689, 0.011504]"
828,-61.93039,128.0696,"[255.228424, 20.764738, 1.782178, 0.15876, 0.01468, 0.001429]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.099009, 0.240976, 0.496577, 0.777159, 1.233305, 1.840317, 4.09724, 4.48993, 5.672121, 5.971943, 11.661757, 17.133001, 16.958969, 49.613136, 70.83696, 41.905636, 74.207001, 15.047338, 105.622955, 38.437687, 17.890688, 86.593178, 36.771252, 11.030458, 10.785903, 86.18438, 23.098406, 21.620586, 11.330947, 14.316371, 34.351738, 17.059507, 5.233465, 9.677364, 6.633177, 4.073786, 7.578593, 1.355238, 5.272257, 5.656274, 2.321417, 1.127263, 0.653441, 0.299002, 0.267477, 0.121061, 0.097207, 0.038384, 0.062043, 0.044609, 0.033083, 0.03856, 0.0233, 0.015438, 0.010409]"
831,-61.94328,128.13878,"[403.644196, 29.981737, 2.316495, 0.18613, 0.015631, 0.001387]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.080423, 0.905906, 5.417844, 8.332271, 13.163278, 13.224353, 32.791424, 38.293709, 55.908386, 21.308033, 30.651102, 114.505936, 147.411819, 73.865509, 39.783001, 97.137321, 97.180984, 31.214622, 23.667774, 33.391571, 30.455784, 31.4046, 15.598102, 33.800865, 14.353283, 17.397993, 15.013693, 13.744324, 27.580582, 5.171275, 6.137103, 7.853996, 8.590828, 10.704787, 11.151195, 8.335644, 11.985837, 8.908148, 1.754361, 3.215372, 1.715092, 1.499743, 0.712265, 0.335584, 0.135582, 0.074987, 0.080938, 0.050766, 0.032108, 0.040516, 0.04321, 0.024474, 0.016282, 0.013739, 0.008499]"
834,-61.95169,128.18863,"[519.772278, 36.878559, 2.703707, 0.205378, 0.016259, 0.001355]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.271223, 3.16767, 2.501534, 12.007828, 33.646999, 19.227182, 51.49638, 126.242554, 86.615715, 106.194481, 105.958717, 82.155602, 101.663345, 93.093689, 48.945553, 51.820831, 103.427986, 42.074501, 44.998447, 9.606197, 22.196503, 24.271069, 14.930021, 33.839741, 15.635765, 18.188793, 5.375089, 15.884297, 18.342518, 19.955786, 14.277227, 0.97123, 8.791828, 7.332211, 4.185825, 2.140067, 2.389119, 2.310959, 3.030359, 2.98312, 1.964307, 0.667667, 0.833596, 0.506567, 0.130873, 0.115819, 0.076608, 0.039262, 0.025579, 0.013238, 0.021622, 0.017632, 0.008063, 0.0062, 0.005086]"
837,-61.95941,128.22942,"[368.461395, 26.703878, 2.014806, 0.158687, 0.013104, 0.001143]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.117782, 1.902104, 2.968322, 7.991587, 7.356848, 48.871803, 64.107941, 45.319614, 103.462761, 54.077785, 30.43161, 61.879772, 43.921455, 45.820255, 27.727812, 50.089619, 19.444557, 44.204975, 37.359264, 56.937057, 22.723875, 8.421124, 61.097431, 16.921137, 6.664696, 22.382685, 25.653694, 12.760972, 23.507172, 8.13072, 4.39311, 6.180496, 3.283994, 4.527811, 9.768186, 9.335322, 3.660772, 4.051936, 3.602502, 2.327256, 2.891938, 0.606222, 0.522607, 0.336335, 0.175679, 0.070786, 0.037542, 0.048414, 0.016401, 0.00513, 0.008098, 0.006125, 0.004496, 0.00353, 0.003783]"
